ds_idx,true_label,pred_before,conf_before,targets,hit_mask,gens_used,queries,best_xy_rgb_per_target,adv_labels_per_target,adv_confs_per_target,pop,max_gens,F,Cr,es_target,xy_topk,xy_mutate_prob,seed,device,prior
133,9,9,0.999993,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(3,11,0.0000,0.0000,0.2215)|(23,5,0.0000,0.0000,0.7296)|(25,17,0.5307,1.0000,0.9535)|(25,17,0.8530,1.0000,1.0000)|(7,5,1.0000,1.0000,1.0000)|(13,16,0.0000,0.0000,0.5139)|(4,23,0.4602,0.0000,0.0000)|(28,13,0.0000,0.3619,0.9833)|(23,5,1.0000,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,0.999996|0.999948|0.999949|0.999950|0.999995|0.999993|0.999997|0.999990|0.999952,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
134,1,1,0.996430,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,12,1.0000,1.0000,1.0000)|(25,16,0.8598,0.4941,0.0025)|(14,12,1.0000,1.0000,1.0000)|(14,12,0.0000,1.0000,0.7352)|(25,16,1.0000,0.8586,1.0000)|(16,13,0.1417,1.0000,0.0471)|(14,12,0.9777,0.8403,1.0000)|(26,17,0.7266,0.2035,0.2832)|(18,14,0.0000,1.0000,0.7045)",1|1|1|1|1|1|1|1|1,0.999675|0.998931|0.999189|0.997698|0.997947|0.964715|0.999126|0.998949|0.955223,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
135,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,15,1.0000,1.0000,0.7000)|(6,12,1.0000,1.0000,1.0000)|(18,18,1.0000,1.0000,0.6787)|(18,16,0.0000,0.0000,0.8493)|(18,18,1.0000,1.0000,1.0000)|(21,4,1.0000,1.0000,1.0000)|(25,9,1.0000,1.0000,1.0000)|(9,13,0.8607,1.0000,0.6513)|(21,4,1.0000,1.0000,1.0000)",2|2|2|2|2|2|2|2|2,0.999975|0.999998|0.999999|0.999998|0.999999|0.999945|0.999999|0.999999|0.999945,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
136,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(13,16,0.8976,0.8418,0.8771)|(24,17,0.8692,1.0000,0.9827)|(13,16,0.7128,0.9787,0.7853)|(15,17,0.8194,0.9792,0.7095)|(22,22,0.8288,0.8659,0.7180)|(17,4,0.0000,0.0000,1.0000)|(24,16,0.0000,0.0000,0.8852)|(12,18,0.8544,1.0000,0.5758)|(22,21,0.0788,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,0.999995|1.000000|0.999995|1.000000|1.000000|0.999996|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
137,7,7,0.999715,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(5,13,1.0000,1.0000,1.0000)|(25,21,0.0000,0.0000,0.1950)|(4,12,1.0000,1.0000,1.0000)|(5,18,0.0000,0.0000,0.0000)|(16,13,0.0000,0.0000,0.1396)|(9,7,0.0000,0.0000,0.1498)|(9,7,0.0000,0.0000,0.1383)|(16,13,0.0000,0.0000,0.1019)|(12,17,0.0000,0.0000,0.1666)",7|7|7|7|7|7|7|7|7,0.988583|0.999883|0.988747|0.995847|0.982090|0.975927|0.976014|0.982462|0.999882,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
138,2,2,0.999988,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,17,0.0000,0.0000,0.9033)|(19,9,0.0000,0.0000,0.5025)|(17,5,0.0000,0.0000,1.0000)|(30,18,0.0000,0.0000,0.6156)|(16,14,0.0000,0.0000,0.5610)|(23,24,0.0000,0.0000,0.5778)|(16,14,0.0000,0.0000,0.5322)|(18,5,0.0000,0.0000,0.4641)|(16,17,0.0000,0.0000,0.8256)",2|2|2|2|2|2|2|2|2,0.969322|0.999997|0.999999|0.999977|0.983496|0.999982|0.983487|0.999998|0.968028,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
139,9,9,0.797867,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(28,17,0.1179,0.0000,0.0000)|(22,22,0.6358,1.0000,1.0000)|(22,18,0.6257,0.0000,0.0000)|(28,17,0.9751,1.0000,0.5702)|(28,17,0.1480,0.0000,0.0000)|(4,20,0.7852,0.0000,0.0000)|(20,23,0.0000,0.0000,0.1052)|(20,23,0.0000,0.0000,0.0000)|(4,20,0.5000,0.0106,0.0000)",9|1|9|9|9|9|9|9|9,0.508913|0.857327|0.953055|0.790121|0.508277|0.661481|0.584529|0.582037|0.701740,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
140,6,6,0.999765,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(4,17,1.0000,1.0000,1.0000)|(4,16,1.0000,1.0000,0.7336)|(20,18,1.0000,1.0000,1.0000)|(10,18,1.0000,1.0000,1.0000)|(6,15,1.0000,1.0000,1.0000)|(9,25,0.0000,0.0000,0.5482)|(12,11,1.0000,1.0000,1.0000)|(26,8,1.0000,1.0000,1.0000)|(6,17,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,0.999528|0.999882|0.999905|0.926194|0.999788|0.960178|0.908688|0.999903|0.999315,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
141,5,5,0.996672,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,23,1.0000,1.0000,1.0000)|(12,30,1.0000,1.0000,0.8375)|(17,12,0.7501,1.0000,0.3752)|(13,31,0.9441,1.0000,1.0000)|(12,30,0.9829,1.0000,0.7169)|(17,25,0.8055,0.0000,0.0000)|(17,12,1.0000,0.9947,0.7342)|(17,10,0.9460,1.0000,1.0000)|(14,21,1.0000,0.8414,0.6118)",5|5|5|5|5|5|5|5|5,0.999948|0.700034|0.983882|0.941012|0.659141|0.999891|0.974864|0.758347|0.999963,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
142,6,6,0.999998,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,13,0.0000,0.0000,0.6457)|(18,16,0.0000,0.0000,0.4698)|(18,18,0.0000,0.0000,1.0000)|(15,22,0.0000,0.0950,1.0000)|(21,9,0.0000,0.0000,1.0000)|(18,15,0.0000,0.0000,0.6921)|(15,22,0.0000,0.0000,0.4779)|(18,18,0.0000,0.0000,1.0000)|(17,15,0.0000,0.0000,0.4082)",6|6|6|6|6|6|6|6|6,0.999975|0.999984|0.999860|0.999906|0.999993|0.999941|0.999815|0.999860|0.999984,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
143,3,3,0.571745,0|1|2|4|5|6|7|8|9,0|0|0|0|1|0|0|0|0,40,70848,"(17,8,0.0000,0.3841,1.0000)|(15,9,0.0000,0.3995,1.0000)|(13,13,1.0000,1.0000,0.8868)|(13,11,0.7954,0.0000,1.0000)|(11,3,1.0000,1.0000,1.0000)|(17,7,0.0000,0.0000,0.3174)|(17,8,1.0000,0.8280,0.0000)|(11,14,0.0000,0.3266,1.0000)|(13,13,0.0000,0.1524,1.0000)",5|3|3|3|5|5|3|3|3,0.592210|0.967197|0.981074|0.765653|0.988657|0.820116|0.587624|0.756248|0.912481,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
144,8,8,0.999997,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,22,1.0000,1.0000,1.0000)|(13,22,1.0000,1.0000,1.0000)|(3,17,1.0000,1.0000,1.0000)|(4,18,1.0000,1.0000,1.0000)|(10,4,1.0000,1.0000,1.0000)|(5,19,1.0000,1.0000,1.0000)|(15,22,1.0000,0.8314,1.0000)|(3,16,1.0000,1.0000,1.0000)|(15,22,1.0000,1.0000,1.0000)",8|8|8|8|8|8|8|8|8,0.997093|0.997093|0.999998|0.999999|0.999997|0.999998|0.998714|0.999997|0.998473,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
145,7,7,0.978771,0|1|2|3|4|5|6|8|9,0|0|1|0|0|0|0|0|0,40,70848,"(24,15,0.7080,0.8437,1.0000)|(15,12,1.0000,1.0000,0.8562)|(15,12,1.0000,1.0000,0.6756)|(20,10,1.0000,1.0000,1.0000)|(20,15,0.5763,0.4838,0.1352)|(24,16,1.0000,0.3080,0.0000)|(23,13,1.0000,0.2550,1.0000)|(22,10,1.0000,0.6421,1.0000)|(22,21,0.9234,1.0000,0.5603)",7|2|2|7|7|7|7|7|0,0.755642|0.971493|0.972901|0.810322|0.963051|0.921266|0.700460|0.865039|0.552813,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
146,6,6,0.999997,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,12,0.0000,0.0000,0.4974)|(8,16,0.0000,0.0000,0.5228)|(11,21,1.0000,1.0000,1.0000)|(10,12,0.0000,0.0000,0.5106)|(4,20,0.0000,0.0000,0.5952)|(10,12,0.0000,0.0000,0.4989)|(8,12,0.0000,0.0000,0.6146)|(10,12,0.0000,0.0000,0.5656)|(15,12,0.0000,0.0000,0.5934)",6|6|6|6|6|6|6|6|6,0.999819|0.999995|0.999998|0.999818|0.999986|0.999818|0.999999|0.999819|0.999994,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
148,5,5,0.996062,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,10,1.0000,1.0000,1.0000)|(18,2,1.0000,1.0000,1.0000)|(25,1,1.0000,1.0000,1.0000)|(20,8,1.0000,1.0000,1.0000)|(14,4,0.0145,1.0000,0.0000)|(14,6,0.9524,0.9999,0.2740)|(23,14,1.0000,1.0000,1.0000)|(9,9,1.0000,1.0000,1.0000)|(21,11,1.0000,1.0000,1.0000)",5|5|5|5|5|5|5|5|5,0.978951|0.998795|0.998628|0.973801|0.955384|0.993777|0.998284|0.965407|0.989635,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
149,2,2,0.999970,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(27,17,0.0000,0.0000,0.8524)|(6,11,0.0000,0.0000,1.0000)|(12,19,0.0000,0.0000,1.0000)|(12,16,0.0000,0.0000,1.0000)|(2,17,0.0000,0.0000,0.8317)|(6,11,0.0000,0.0000,1.0000)|(8,16,0.1313,0.2369,1.0000)|(25,16,0.0000,0.0000,1.0000)|(25,15,0.0000,0.0000,0.8338)",2|2|2|2|2|2|2|2|2,0.999978|0.990182|0.989483|0.995821|0.999611|0.990182|0.999730|0.999983|0.999985,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
150,8,8,0.995941,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,23,1.0000,0.9664,1.0000)|(6,12,0.9237,1.0000,0.5956)|(10,7,0.0000,0.0000,1.0000)|(16,24,1.0000,1.0000,0.8546)|(14,7,1.0000,1.0000,0.6184)|(14,28,1.0000,0.1938,0.4666)|(16,24,0.9659,0.0000,0.4927)|(10,7,0.0000,0.0000,1.0000)|(25,11,1.0000,0.8945,0.7980)",0|8|8|8|8|8|8|8|8,0.834883|0.992869|0.923822|0.873674|0.997755|0.795784|0.989021|0.923822|0.998752,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
151,9,9,0.981652,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(12,23,0.9531,0.8939,1.0000)|(10,25,1.0000,0.0000,0.0000)|(12,23,1.0000,1.0000,1.0000)|(11,26,0.0000,0.0000,0.0000)|(11,23,0.9800,1.0000,1.0000)|(12,23,1.0000,0.5664,0.0000)|(12,23,1.0000,0.5000,0.0000)|(12,23,1.0000,0.4829,0.0000)|(12,25,0.8361,0.0000,0.0000)",9|9|9|9|9|9|9|9|9,0.610555|0.826218|0.616271|0.924830|0.492968|0.557463|0.560235|0.560943|0.895939,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
152,6,6,0.999931,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,10,1.0000,1.0000,1.0000)|(9,11,1.0000,1.0000,1.0000)|(7,9,1.0000,1.0000,1.0000)|(9,12,1.0000,1.0000,1.0000)|(9,13,1.0000,1.0000,1.0000)|(7,11,1.0000,1.0000,1.0000)|(9,13,1.0000,1.0000,1.0000)|(8,9,1.0000,1.0000,1.0000)|(23,20,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,0.936626|0.925244|0.998385|0.937275|0.956125|0.880966|0.956125|0.997156|0.992781,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
153,0,0,0.999998,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(23,21,0.0000,0.0000,0.8711)|(18,24,0.0000,0.0000,0.0000)|(20,20,0.0000,0.0000,0.6780)|(24,4,1.0000,0.8610,1.0000)|(30,10,0.0000,0.0000,0.6946)|(6,14,1.0000,1.0000,0.7123)|(20,20,0.2736,0.0000,0.8721)|(20,20,0.0000,1.0000,0.5042)|(23,8,0.0000,0.0000,0.5082)",0|0|0|0|0|0|0|0|0,0.999999|0.999997|0.999982|0.999999|0.999999|0.999990|0.999984|0.999989|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
154,0,0,0.999996,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,18,1.0000,1.0000,0.9799)|(22,18,1.0000,1.0000,0.5537)|(14,16,1.0000,1.0000,0.7574)|(20,12,0.4508,1.0000,0.3533)|(26,19,0.5540,1.0000,0.5377)|(20,12,0.3264,1.0000,0.4874)|(20,12,0.5000,1.0000,0.4867)|(20,12,1.0000,1.0000,1.0000)|(21,19,0.6096,1.0000,0.4845)",0|0|0|0|0|0|0|0|0,0.999997|0.999999|0.997754|0.978219|0.999966|0.976535|0.976514|0.976179|0.999998,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
155,5,5,0.999974,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,12,0.0000,0.0000,0.3074)|(18,23,1.0000,1.0000,1.0000)|(11,14,0.7779,1.0000,0.2647)|(14,13,0.2373,0.1805,0.0000)|(11,14,0.7958,1.0000,0.4385)|(15,9,0.0000,1.0000,1.0000)|(19,11,0.0000,0.0000,0.3180)|(18,7,1.0000,1.0000,1.0000)|(18,23,1.0000,1.0000,1.0000)",5|5|5|5|5|5|5|5|5,0.999997|0.976271|0.974667|0.999196|0.979301|0.997227|0.999525|0.999990|0.976271,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
156,2,2,0.999697,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,16,0.0000,0.0000,1.0000)|(18,15,0.6499,0.0000,0.0000)|(17,14,0.0000,0.4601,0.2201)|(23,1,0.0000,0.0000,0.7357)|(11,14,0.0004,0.0000,0.0364)|(18,14,0.0000,0.7438,0.0703)|(27,2,0.0000,0.0000,0.7978)|(12,6,1.0000,0.0000,0.0000)|(25,11,0.2215,0.0000,0.0000)",2|2|2|2|2|2|2|2|2,0.999961|0.998550|0.967814|0.999831|0.999994|0.989413|0.999790|0.993563|0.999196,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
157,9,9,0.999175,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(18,25,1.0000,1.0000,1.0000)|(16,25,1.0000,1.0000,1.0000)|(7,17,1.0000,1.0000,1.0000)|(27,20,0.9957,0.9421,0.9467)|(27,20,1.0000,1.0000,1.0000)|(21,23,1.0000,0.9360,1.0000)|(27,20,1.0000,1.0000,1.0000)|(21,23,1.0000,1.0000,1.0000)|(27,20,1.0000,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,0.997184|0.999154|0.997687|0.982663|0.980502|0.998424|0.980502|0.998398|0.980502,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
159,4,4,0.999998,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,7,1.0000,0.0000,0.0000)|(20,23,1.0000,1.0000,1.0000)|(11,7,1.0000,1.0000,1.0000)|(29,15,1.0000,1.0000,1.0000)|(11,6,0.5181,0.0000,0.1866)|(12,7,1.0000,1.0000,1.0000)|(23,18,0.7079,1.0000,1.0000)|(15,11,1.0000,1.0000,1.0000)|(27,20,1.0000,0.0000,0.0000)",4|4|4|4|4|4|4|4|4,0.999976|1.000000|0.999981|0.999997|0.999989|0.999995|0.999969|0.999997|0.999996,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
160,2,2,0.979981,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,23,0.1505,1.0000,0.9750)|(17,18,0.9757,1.0000,0.0000)|(17,18,0.9620,1.0000,1.0000)|(19,6,0.6727,0.0000,0.0000)|(12,16,0.0139,0.1070,0.4891)|(17,5,1.0000,0.7430,0.0000)|(5,14,1.0000,0.0000,0.4280)|(4,15,0.6734,0.7333,0.1740)|(21,24,0.8308,1.0000,0.0000)",0|2|2|2|2|2|2|2|2,0.558797|0.977995|0.989002|0.840277|0.987441|0.842611|0.977180|0.929936|0.963587,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
161,1,1,0.995086,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(9,5,1.0000,1.0000,1.0000)|(8,23,1.0000,1.0000,0.7719)|(13,4,1.0000,1.0000,0.7737)|(10,9,0.7104,0.5209,0.5538)|(9,5,1.0000,0.8026,0.7174)|(9,5,0.0000,1.0000,0.0000)|(9,5,0.7136,0.9077,0.8932)|(1,24,0.1613,0.2647,0.0202)|(8,21,0.7441,1.0000,0.6773)",1|1|1|1|1|1|1|1|1,0.912672|0.996595|0.986776|0.995404|0.926865|0.983877|0.929532|0.996065|0.998062,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
162,6,6,0.953178,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,6,0.0000,0.0000,1.0000)|(27,3,0.0000,0.0000,1.0000)|(16,10,0.0000,0.1836,1.0000)|(19,5,0.0131,0.0000,0.0674)|(15,14,0.0000,0.4808,1.0000)|(19,5,0.0000,0.0000,0.6757)|(28,2,0.0000,0.0000,0.8675)|(22,6,0.0000,0.0000,1.0000)|(28,5,0.0000,0.0000,0.7050)",6|6|6|3|6|3|6|6|6,0.513391|0.929718|0.971056|0.786273|0.438073|0.778549|0.933832|0.513391|0.997125,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
163,6,6,0.999473,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(25,16,1.0000,1.0000,1.0000)|(25,16,1.0000,1.0000,1.0000)|(24,17,1.0000,1.0000,1.0000)|(18,14,1.0000,1.0000,1.0000)|(25,16,0.0000,0.0000,0.9135)|(13,20,1.0000,1.0000,1.0000)|(14,20,1.0000,1.0000,1.0000)|(18,14,1.0000,1.0000,1.0000)|(13,16,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,0.955329|0.955329|0.951120|0.999792|0.967254|0.997866|0.998726|0.999792|0.999518,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
164,8,8,0.639497,0|1|2|3|4|5|6|7|9,1|0|0|0|0|0|0|0|0,40,70848,"(15,11,0.0000,0.0000,0.5665)|(15,9,1.0000,1.0000,1.0000)|(15,21,0.8522,0.5683,0.5379)|(10,12,1.0000,1.0000,1.0000)|(21,18,0.0000,0.0000,0.1517)|(13,10,0.0000,0.0714,1.0000)|(18,23,1.0000,1.0000,1.0000)|(21,18,0.2101,0.1013,0.9366)|(21,24,1.0000,1.0000,1.0000)",0|8|8|8|0|0|8|0|0,0.543954|0.871197|0.642035|0.558182|0.948656|0.630564|0.711274|0.924864|0.468722,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
165,4,4,0.848793,0|1|2|3|5|6|7|8|9,0|0|1|0|0|0|0|0|0,40,70848,"(22,27,0.0000,0.0000,0.9669)|(24,19,0.2384,0.9748,0.2716)|(20,19,1.0000,0.7609,0.3827)|(13,23,0.0827,0.0978,1.0000)|(7,18,0.0000,0.0155,0.9579)|(23,18,0.0000,0.0000,1.0000)|(21,13,0.9060,1.0000,0.9828)|(18,12,1.0000,0.0000,0.0000)|(18,12,1.0000,0.0000,0.0000)",7|2|2|4|4|2|7|4|4,0.426524|0.724668|0.994164|0.774283|0.857022|0.626558|0.632045|0.533776|0.533776,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
166,8,8,0.999819,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,22,0.0000,0.0000,0.1135)|(4,18,0.0000,0.0000,0.0789)|(14,19,1.0000,1.0000,1.0000)|(8,1,0.0000,0.0000,0.0000)|(6,9,0.0000,0.0000,1.0000)|(17,27,1.0000,1.0000,1.0000)|(21,22,0.0000,0.0000,0.1298)|(9,19,0.0000,0.0000,1.0000)|(14,13,1.0000,1.0000,0.9635)",8|8|8|8|8|8|8|8|8,0.999944|0.987441|0.999818|0.999186|0.984135|0.976635|0.999818|0.886676|0.999504,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
167,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,17,1.0000,0.8279,1.0000)|(18,17,1.0000,1.0000,1.0000)|(12,6,1.0000,1.0000,1.0000)|(8,5,1.0000,1.0000,1.0000)|(18,17,1.0000,1.0000,1.0000)|(6,7,1.0000,1.0000,1.0000)|(13,7,1.0000,1.0000,1.0000)|(7,4,1.0000,0.8270,1.0000)|(16,17,1.0000,1.0000,1.0000)",4|4|4|4|4|4|4|4|4,0.796519|0.793557|0.803139|0.999869|0.793557|0.999995|0.845244|0.999923|0.912891,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
168,5,5,0.999998,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,15,1.0000,1.0000,1.0000)|(14,21,1.0000,1.0000,1.0000)|(11,27,1.0000,1.0000,1.0000)|(13,14,1.0000,1.0000,1.0000)|(22,25,1.0000,1.0000,1.0000)|(16,20,1.0000,1.0000,1.0000)|(10,21,1.0000,1.0000,1.0000)|(28,16,1.0000,1.0000,1.0000)|(28,16,1.0000,1.0000,1.0000)",5|5|5|5|5|5|5|5|5,0.999995|0.997424|0.999987|0.999995|0.999993|0.998653|0.999992|0.999972|0.999972,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
170,9,9,0.999984,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(18,15,0.0000,0.0000,0.0000)|(26,21,0.0000,0.0000,0.0000)|(5,20,1.0000,0.8845,1.0000)|(26,22,0.2012,0.0000,0.0000)|(25,13,0.4179,0.0000,0.0000)|(18,15,0.0797,0.0000,0.0000)|(26,22,0.4836,0.0000,0.0000)|(9,8,0.0000,0.0000,0.0000)|(18,15,0.0499,0.0000,0.0000)",9|9|9|9|9|9|9|9|9,0.998388|0.999987|0.999929|0.999983|0.999986|0.998551|0.999987|0.999991|0.998485,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
172,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(22,3,0.0000,0.0000,0.9491)|(20,11,1.0000,1.0000,1.0000)|(3,16,0.0000,0.0000,0.7588)|(1,16,0.0000,0.0000,0.9557)|(9,18,0.0000,0.0000,0.8856)|(5,18,0.0000,0.0000,0.8194)|(25,25,0.0000,0.0000,1.0000)|(25,27,0.0000,0.0000,0.9528)|(1,20,0.0000,0.0000,1.0000)",9|9|9|9|9|9|9|9|9,0.999921|0.999994|0.999998|1.000000|1.000000|0.999999|0.999883|0.999923|0.999999,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
173,8,8,0.999620,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,6,0.9990,0.7206,1.0000)|(10,24,1.0000,0.3061,0.6963)|(3,24,0.2053,0.2366,0.7326)|(12,24,1.0000,0.7543,0.5754)|(10,26,1.0000,0.7198,0.6111)|(11,24,1.0000,0.6302,1.0000)|(10,26,0.9666,0.4863,0.6365)|(3,24,1.0000,0.5803,0.9955)|(10,24,1.0000,0.7980,0.3642)",8|8|8|8|8|8|8|8|8,0.999949|0.961871|0.999482|0.997050|0.936781|0.938620|0.939056|0.996761|0.923243,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
174,9,9,0.999223,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(20,5,0.0000,0.8349,0.5797)|(11,2,0.0000,0.5423,1.0000)|(11,2,0.0000,0.5173,1.0000)|(10,8,0.0215,0.4914,1.0000)|(11,2,0.0000,0.5037,1.0000)|(18,4,0.0000,0.4992,0.7807)|(19,4,0.0000,0.0000,0.6708)|(18,4,0.0000,0.5732,0.8534)|(12,6,0.4014,0.0000,0.0000)",9|9|9|9|9|9|9|9|9,0.997972|0.999398|0.999409|0.999454|0.999414|0.997645|0.998131|0.997561|0.997887,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
175,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(26,15,1.0000,1.0000,1.0000)|(27,15,1.0000,1.0000,0.8217)|(26,15,1.0000,1.0000,0.8398)|(7,23,1.0000,1.0000,0.8063)|(15,5,1.0000,1.0000,0.8583)|(7,23,1.0000,0.8683,0.8290)|(21,18,1.0000,1.0000,1.0000)|(17,21,0.7668,0.7929,1.0000)|(16,10,1.0000,1.0000,0.8115)",9|9|9|9|9|9|9|9|9,0.999998|0.999999|0.999998|0.999993|1.000000|0.999993|0.999996|1.000000|0.999997,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
176,3,3,0.997608,0|1|2|4|5|6|7|8|9,0|0|0|0|1|0|0|0|0,40,70848,"(10,16,1.0000,0.0000,0.1428)|(13,23,0.0000,0.0000,1.0000)|(12,24,0.0000,0.0000,1.0000)|(19,15,0.8314,0.0000,0.0674)|(24,14,0.0000,0.0000,0.2360)|(19,15,0.8946,0.0000,0.0000)|(18,7,0.0000,0.3666,1.0000)|(25,12,0.0000,0.0000,1.0000)|(19,15,1.0000,0.0000,0.2502)",3|3|3|4|5|3|3|5|3,0.767462|0.995727|0.999128|0.433215|0.995967|0.427588|0.990397|0.633916|0.583086,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
177,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,10,1.0000,1.0000,1.0000)|(17,13,1.0000,1.0000,1.0000)|(16,14,1.0000,1.0000,1.0000)|(18,28,0.9930,1.0000,1.0000)|(12,10,1.0000,0.8263,1.0000)|(17,9,1.0000,1.0000,1.0000)|(22,9,1.0000,1.0000,1.0000)|(16,15,1.0000,1.0000,1.0000)|(18,28,1.0000,1.0000,1.0000)",7|7|7|7|7|7|7|7|7,0.999994|0.999429|0.999990|1.000000|0.999994|1.000000|0.999995|0.999999|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
