ds_idx,true_label,pred_before,conf_before,targets,hit_mask,gens_used,queries,best_xy_rgb_per_target,adv_labels_per_target,adv_confs_per_target,pop,max_gens,F,Cr,es_target,xy_topk,xy_mutate_prob,seed,device,prior
9086,0,0,0.999512,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,6,1.0000,0.4317,0.1449)|(21,20,0.9582,0.5263,0.6622)|(9,30,0.6302,0.2897,1.0000)|(15,20,1.0000,0.3949,0.0482)|(23,28,1.0000,0.4509,0.0083)|(17,26,1.0000,0.3310,0.0779)|(15,20,1.0000,0.3061,0.1948)|(16,26,1.0000,0.3417,0.1104)|(29,24,1.0000,0.4194,0.4542)",0|0|0|0|0|0|0|0|0,1.000000|0.998047|1.000000|0.995605|0.999023|1.000000|0.995605|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9087,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,18,0.0000,0.0000,0.7367)|(11,15,0.0000,0.0000,0.8238)|(11,15,0.0000,0.0000,0.8340)|(11,15,0.0000,0.0000,0.7210)|(9,17,0.0000,0.0000,0.7015)|(17,17,0.0026,0.0000,0.7779)|(11,15,0.0000,0.0000,0.8345)|(9,16,0.0000,0.0000,0.7005)|(11,15,0.0000,0.0000,0.8450)",3|3|3|3|3|3|3|3|3,1.000000|0.847656|0.849609|0.843750|1.000000|1.000000|0.849609|0.998535|0.850586,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9088,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,13,0.0000,0.0000,0.8194)|(17,13,0.0000,0.0000,0.8829)|(19,7,1.0000,1.0000,1.0000)|(16,2,0.0000,0.0000,0.8476)|(21,8,0.0000,0.0000,0.8515)|(23,10,0.0000,0.0000,0.6359)|(10,16,0.0000,0.0000,0.6378)|(9,15,0.0004,0.0000,0.6593)|(18,12,0.0000,0.0000,0.7281)",2|2|2|2|2|2|2|2|2,0.937500|0.936035|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|0.951660,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9089,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,10,1.0000,1.0000,1.0000)|(27,11,1.0000,0.8835,0.6965)|(26,17,1.0000,1.0000,1.0000)|(12,1,1.0000,1.0000,0.7302)|(26,17,1.0000,1.0000,1.0000)|(6,12,1.0000,0.8793,0.9931)|(24,20,1.0000,1.0000,1.0000)|(9,22,0.4727,0.6739,1.0000)|(10,15,1.0000,1.0000,1.0000)",3|3|3|3|3|3|3|3|3,1.000000|1.000000|0.996582|1.000000|0.996582|0.998047|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9090,2,2,0.998535,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,19,0.6019,1.0000,1.0000)|(21,12,0.0000,1.0000,0.8204)|(13,20,1.0000,1.0000,1.0000)|(8,19,0.2061,0.0000,0.3426)|(16,14,0.0000,0.0000,0.8921)|(19,21,0.0000,1.0000,0.7146)|(17,18,0.3006,0.9794,0.4135)|(19,12,0.0000,1.0000,0.7927)|(18,22,0.0390,1.0000,0.8883)",2|2|2|4|2|2|2|2|2,1.000000|0.726074|0.919922|0.762207|0.996582|0.981934|0.993652|0.912598|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9091,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(7,6,0.0000,0.0000,0.9757)|(24,23,0.0000,0.0000,0.8811)|(11,8,0.0000,0.0000,1.0000)|(11,9,0.0000,0.0752,0.9485)|(25,19,0.0000,0.0000,1.0000)|(17,6,0.0000,0.0000,0.2319)|(24,19,0.0000,0.0000,0.5332)|(24,19,0.0000,0.0000,1.0000)|(12,22,0.0000,0.0000,0.9321)",7|7|7|7|7|7|7|7|7,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9092,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(28,13,1.0000,1.0000,1.0000)|(15,8,1.0000,1.0000,1.0000)|(15,8,1.0000,1.0000,1.0000)|(15,8,1.0000,1.0000,1.0000)|(26,13,0.0000,0.0000,0.5494)|(20,16,1.0000,1.0000,1.0000)|(15,8,1.0000,1.0000,1.0000)|(17,21,0.8621,1.0000,1.0000)|(15,8,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,1.000000|0.988770|0.988770|0.988770|1.000000|1.000000|0.988770|1.000000|0.988770,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9093,3,3,0.967773,0|1|2|4|5|6|7|8|9,0|0|0|0|1|0|0|0|0,40,70848,"(13,11,0.0000,0.1387,0.6487)|(13,12,0.0000,0.1774,0.6807)|(5,11,0.0000,0.0000,0.9885)|(25,20,1.0000,1.0000,0.4716)|(15,5,0.3817,0.0000,0.4267)|(3,13,0.2163,0.0000,0.7450)|(12,12,0.0000,0.5385,1.0000)|(5,10,0.0000,0.0000,1.0000)|(15,5,0.0000,0.1539,0.6599)",3|3|3|3|3|3|5|3|3,0.828125|0.569824|0.946289|0.834473|0.980957|0.835938|0.755859|0.968262|0.975098,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9094,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,12,0.8857,0.2460,1.0000)|(20,6,1.0000,0.7296,0.3212)|(9,10,0.5587,0.0000,0.2370)|(27,13,1.0000,0.5877,0.2299)|(21,13,0.0000,0.0141,0.3680)|(27,5,1.0000,0.3453,0.0000)|(27,13,0.5242,0.6603,0.9238)|(25,2,0.0000,0.0000,0.2629)|(19,8,0.8779,0.4454,0.4706)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9095,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,18,0.0000,0.0000,1.0000)|(25,21,0.5338,0.0000,0.0000)|(18,15,1.0000,0.0000,0.0000)|(11,22,0.5658,0.0000,0.0000)|(26,22,0.4829,0.0000,0.0000)|(19,14,0.5700,0.0000,0.0000)|(15,19,1.0000,0.0000,0.0000)|(19,14,0.5398,0.0000,0.0000)|(19,15,0.5628,0.0149,0.0000)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|0.985352|0.999512|1.000000|0.999023|0.989258|0.999023|0.984375,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9096,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(16,18,0.0000,0.0000,0.6923)|(13,9,0.0000,0.0000,1.0000)|(4,18,1.0000,1.0000,1.0000)|(18,16,0.0000,0.0000,1.0000)|(23,16,0.0000,0.0000,0.5303)|(17,22,0.0000,0.0000,1.0000)|(22,17,0.0000,0.0000,1.0000)|(18,16,0.0014,0.0000,1.0000)|(12,9,0.0000,0.0000,0.8921)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|0.999023|1.000000|1.000000|1.000000|0.999023|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9097,0,0,0.998047,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,17,0.6892,0.0000,0.0000)|(24,14,0.2902,0.1345,0.0000)|(25,18,0.4843,0.4918,0.2927)|(24,14,0.4446,0.4203,0.0555)|(24,15,0.0000,0.0000,0.7024)|(5,14,0.2979,0.2775,0.0164)|(23,16,0.3107,0.2757,0.0000)|(20,12,0.6581,0.6062,0.0201)|(24,13,0.2686,0.4547,1.0000)",0|0|0|0|0|0|0|0|0,0.997070|0.880371|0.997559|0.860840|0.994629|0.986328|0.997559|0.998535|0.996094,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9098,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(20,17,0.0000,0.0000,1.0000)|(22,11,0.0000,0.0000,0.6924)|(12,9,0.0000,0.0000,1.0000)|(15,8,0.0000,0.0000,1.0000)|(12,9,0.0000,0.0161,1.0000)|(16,9,0.0000,0.0000,1.0000)|(15,8,0.0000,0.0000,1.0000)|(20,17,0.0315,1.0000,0.0000)|(19,15,0.0000,0.0000,1.0000)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9100,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(5,16,0.1981,0.6066,0.4180)|(3,13,1.0000,1.0000,1.0000)|(7,28,0.4147,0.6838,1.0000)|(13,6,0.9954,0.7044,1.0000)|(13,6,0.0000,0.0228,0.3236)|(4,19,1.0000,0.8551,0.8946)|(19,21,0.8378,0.8083,0.7668)|(13,6,0.7652,0.4115,0.5453)|(13,6,0.7730,0.8923,0.5770)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9101,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(2,13,1.0000,1.0000,0.9762)|(16,6,1.0000,1.0000,0.8461)|(11,9,1.0000,1.0000,1.0000)|(9,19,0.9918,1.0000,1.0000)|(17,6,0.9484,1.0000,1.0000)|(6,20,1.0000,1.0000,1.0000)|(17,4,1.0000,1.0000,1.0000)|(28,11,1.0000,1.0000,1.0000)|(8,21,1.0000,1.0000,1.0000)",8|8|8|8|8|8|8|8|8,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9102,7,7,0.552734,0|1|2|3|4|5|6|8|9,0|0|0|0|1|0|0|0|0,40,70848,"(6,12,0.0000,0.0000,0.8817)|(9,10,0.0629,0.3007,1.0000)|(7,2,1.0000,1.0000,1.0000)|(10,22,0.0000,0.8365,0.2627)|(7,8,0.4641,1.0000,0.0533)|(12,10,0.9994,0.7506,0.9678)|(12,8,0.0000,0.1936,0.9501)|(16,24,0.2386,0.5875,0.8677)|(8,8,0.0000,0.0000,0.5257)",7|7|4|7|7|7|4|7|7,0.869141|0.603516|0.575195|0.868164|0.725098|0.836426|0.802734|0.710449|0.466553,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9104,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,18,0.4393,0.0000,0.0000)|(14,19,0.4862,0.0000,0.0000)|(17,22,0.5254,0.0900,0.1159)|(17,19,0.4368,0.0000,0.0235)|(19,22,0.3931,0.0000,0.0000)|(14,18,0.3522,0.0000,0.0000)|(13,18,0.4102,0.0000,0.0000)|(17,22,0.4870,0.0000,0.0991)|(19,23,0.4961,0.0000,0.0912)",4|4|4|4|4|4|4|4|4,0.999512|0.999512|0.870117|0.999512|0.938477|0.997559|0.999512|0.866699|0.990234,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9105,8,8,0.656250,0|1|2|3|4|5|6|7|9,1|0|0|0|0|0|0|0|0,40,70848,"(14,7,0.0000,0.0000,0.0000)|(11,8,0.3325,1.0000,0.4929)|(13,11,0.0000,0.0000,1.0000)|(16,24,1.0000,1.0000,0.8356)|(13,7,1.0000,1.0000,0.6496)|(13,11,1.0000,0.7793,0.0000)|(12,5,0.2613,0.9837,0.3842)|(12,7,1.0000,1.0000,0.6894)|(16,24,1.0000,1.0000,0.6671)",8|8|0|0|8|0|8|8|0,0.532715|0.823730|0.995605|0.718262|0.591309|0.555176|0.755859|0.620117|0.711914,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9106,6,6,0.991699,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(5,12,1.0000,1.0000,1.0000)|(4,29,1.0000,0.9957,1.0000)|(16,12,1.0000,1.0000,1.0000)|(9,21,0.0000,0.0000,0.5403)|(9,21,0.0000,0.0000,0.6202)|(14,12,0.6757,1.0000,1.0000)|(26,14,1.0000,1.0000,0.9901)|(9,21,1.0000,1.0000,1.0000)|(6,29,0.9407,1.0000,0.8090)",4|6|6|6|6|6|6|6|6,0.424072|0.986328|0.985352|0.969238|0.968750|0.993164|0.999512|0.538574|0.976074,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9108,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,15,0.7199,0.9846,1.0000)|(21,13,0.4135,0.0154,0.5198)|(19,16,1.0000,1.0000,1.0000)|(21,7,0.9926,0.3847,0.8165)|(18,11,0.5151,0.6441,0.3283)|(27,8,0.0000,0.0000,0.8219)|(17,10,0.0362,0.4928,0.7074)|(20,5,0.1324,0.6425,0.6139)|(18,12,0.0391,0.7364,0.0554)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9109,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,13,0.0000,0.0000,0.9373)|(25,6,0.0000,0.0000,0.7356)|(10,12,1.0000,0.7935,1.0000)|(13,13,1.0000,1.0000,1.0000)|(14,14,0.0000,0.0000,0.6989)|(21,11,0.0000,0.0000,0.8746)|(18,13,0.0069,0.0000,1.0000)|(18,13,0.0000,0.0000,0.7883)|(18,13,0.0006,0.0000,0.8484)",3|3|3|3|3|3|3|3|3,0.882324|1.000000|0.997070|0.958984|1.000000|0.990234|0.888672|0.864746|0.872070,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9110,1,1,0.998535,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,24,1.0000,0.9340,1.0000)|(8,24,1.0000,0.8899,1.0000)|(14,24,1.0000,1.0000,0.5739)|(14,4,1.0000,1.0000,0.6911)|(10,24,1.0000,1.0000,1.0000)|(11,19,1.0000,1.0000,1.0000)|(14,4,0.8448,0.7478,1.0000)|(17,25,1.0000,1.0000,1.0000)|(14,4,1.0000,0.9440,0.6828)",1|1|1|1|1|1|1|1|1,0.989746|0.999023|0.993652|0.992188|0.998047|0.999512|0.991699|0.994141|0.992188,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9111,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,16,1.0000,1.0000,1.0000)|(14,17,1.0000,1.0000,1.0000)|(7,23,1.0000,1.0000,1.0000)|(10,15,1.0000,1.0000,0.8570)|(15,16,1.0000,1.0000,1.0000)|(5,23,0.5246,1.0000,1.0000)|(15,16,1.0000,0.9540,0.8472)|(13,18,1.0000,1.0000,1.0000)|(15,16,1.0000,1.0000,1.0000)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9112,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(20,27,0.0192,0.3634,1.0000)|(14,16,0.3910,0.4032,0.0747)|(28,12,0.0000,0.0000,1.0000)|(24,7,0.0057,0.1369,1.0000)|(14,16,0.0476,0.0000,0.9075)|(21,6,0.0000,0.0000,0.6941)|(18,13,0.0000,0.0000,0.8172)|(18,13,0.0000,0.2641,0.8468)|(23,6,0.0000,0.2606,0.9360)",4|4|4|4|4|4|4|4|4,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9113,1,1,0.999023,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,17,1.0000,1.0000,1.0000)|(25,10,0.0000,0.0000,0.8643)|(19,8,1.0000,0.9041,1.0000)|(22,10,0.0000,0.0000,0.8184)|(8,21,0.0000,0.0000,0.9245)|(17,12,0.0000,1.0000,1.0000)|(7,13,0.0000,1.0000,1.0000)|(22,10,0.4531,0.0000,0.0000)|(20,10,0.0000,0.0000,0.3298)",1|1|1|1|1|1|1|1|1,1.000000|0.996094|0.934570|0.943848|1.000000|0.989746|1.000000|0.995117|0.988281,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9114,8,8,0.998535,0|1|2|3|4|5|6|7|9,1|0|0|0|0|0|0|0|0,40,70848,"(21,22,0.0000,0.0000,0.7819)|(13,23,1.0000,1.0000,1.0000)|(14,25,0.0000,0.0000,1.0000)|(17,16,0.9827,0.8231,0.7917)|(29,21,0.4242,0.7490,1.0000)|(26,22,0.5704,0.7920,0.9706)|(26,21,1.0000,1.0000,0.8230)|(10,27,0.4331,0.6918,1.0000)|(25,22,0.9490,1.0000,0.6102)",0|8|8|0|8|8|8|8|8,0.989258|0.555176|0.616699|0.532715|0.999023|0.999512|0.991699|0.999512|0.992188,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9115,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,8,1.0000,1.0000,0.9724)|(8,12,0.5776,0.8552,0.2878)|(22,11,0.2354,0.0946,0.8412)|(22,11,0.6927,0.0351,0.3621)|(4,8,0.5549,0.5561,0.3179)|(22,11,0.3642,0.7092,0.6351)|(23,10,0.3847,0.5506,0.0186)|(8,12,0.3397,0.1646,0.5867)|(24,13,0.7614,0.5575,0.9377)",8|8|8|8|8|8|8|8|8,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9116,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,21,0.0000,0.0000,0.9980)|(10,21,0.0000,0.0000,0.9969)|(16,17,0.0007,0.0000,1.0000)|(17,17,0.0000,0.0002,0.9992)|(20,16,0.0000,0.0007,1.0000)|(26,23,0.0076,0.0000,1.0000)|(10,21,0.0005,0.0000,1.0000)|(10,21,0.0000,0.0008,1.0000)|(17,17,0.0000,0.0008,1.0000)",4|4|4|4|4|4|4|4|4,0.886230|0.887695|0.997559|0.981445|0.648926|1.000000|0.886719|0.886719|0.981445,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9117,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(27,23,1.0000,0.0000,0.0000)|(19,14,1.0000,0.0000,0.0000)|(15,7,1.0000,1.0000,1.0000)|(7,22,0.3175,1.0000,1.0000)|(27,23,0.5444,1.0000,1.0000)|(15,21,1.0000,1.0000,0.9138)|(17,22,0.2767,1.0000,1.0000)|(7,22,0.4015,0.4114,0.9072)|(22,17,0.2944,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9118,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,23,0.7193,0.9854,1.0000)|(11,18,0.7129,1.0000,0.9911)|(11,18,1.0000,1.0000,0.9998)|(11,18,1.0000,0.7789,0.7936)|(11,11,1.0000,0.7855,1.0000)|(25,19,0.8685,0.7439,1.0000)|(14,15,1.0000,1.0000,1.0000)|(11,18,0.7216,0.6994,1.0000)|(5,17,0.7260,0.9397,1.0000)",4|4|2|3|4|4|4|4|4,1.000000|0.458740|0.562012|0.430420|0.999023|1.000000|1.000000|0.515625|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9119,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,5,0.0000,0.0000,0.9961)|(21,13,0.0000,0.0000,0.7925)|(10,14,0.0000,0.0000,0.8505)|(24,10,0.0000,0.0000,1.0000)|(4,9,0.0000,0.0000,0.8548)|(18,15,0.0000,0.0000,0.8421)|(21,13,0.0093,0.0000,0.8477)|(18,15,0.0000,0.0000,0.8364)|(21,8,0.0000,0.0000,0.8462)",4|4|4|4|4|4|4|4|4,1.000000|0.999023|1.000000|1.000000|0.999512|1.000000|0.999023|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9121,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,5,1.0000,1.0000,0.9996)|(19,15,1.0000,0.9581,1.0000)|(19,14,0.9994,1.0000,1.0000)|(20,7,1.0000,1.0000,0.9642)|(15,16,0.8250,0.6088,0.7293)|(25,17,0.9055,0.0077,0.0017)|(16,24,1.0000,1.0000,1.0000)|(19,15,1.0000,1.0000,1.0000)|(19,8,1.0000,0.9808,0.8764)",5|3|3|3|3|3|3|3|3,0.739258|1.000000|1.000000|0.858887|1.000000|1.000000|1.000000|1.000000|0.956543,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9122,9,9,0.995605,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(6,20,0.9364,1.0000,1.0000)|(1,12,1.0000,1.0000,1.0000)|(3,18,0.3955,1.0000,1.0000)|(20,16,0.0000,0.5660,0.4145)|(4,18,0.4990,0.8764,1.0000)|(2,8,0.9194,0.5968,0.3700)|(2,13,0.0000,0.0000,0.5883)|(4,18,1.0000,0.2359,0.0000)|(20,24,0.7762,0.7645,1.0000)",9|9|9|9|9|9|9|9|9,0.998047|0.996094|0.990234|0.999023|0.974609|0.995605|0.997559|0.989746|0.995605,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9123,2,2,0.997070,0|1|3|4|5|6|7|8|9,0|0|0|0|1|0|0|0|0,40,70848,"(18,14,1.0000,1.0000,1.0000)|(16,13,1.0000,1.0000,0.8402)|(17,11,0.0990,1.0000,1.0000)|(16,18,0.0000,1.0000,0.3437)|(16,11,0.8653,0.5878,0.8905)|(16,17,0.6276,0.3213,1.0000)|(16,11,0.5523,1.0000,1.0000)|(16,17,0.5676,1.0000,0.0000)|(16,12,0.0000,1.0000,1.0000)",2|2|5|2|5|2|5|2|5,0.623047|0.641602|0.498779|0.865234|0.941406|0.981445|0.902344|0.967773|0.660156,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9124,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(25,12,0.0000,0.2078,0.5755)|(26,12,1.0000,1.0000,0.9904)|(17,21,1.0000,1.0000,1.0000)|(13,11,0.9719,0.9940,0.8517)|(18,18,0.2809,0.6554,0.8385)|(14,12,0.7710,0.0000,0.0000)|(26,12,0.8439,1.0000,0.8153)|(17,19,0.7808,0.0000,0.1374)|(16,18,0.0336,0.1582,0.5254)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9125,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(7,7,0.0000,0.0000,0.8540)|(17,5,0.0293,0.2156,0.7385)|(21,7,0.0000,0.0134,0.9091)|(19,9,0.0085,0.0000,1.0000)|(17,5,0.0000,0.0000,0.6432)|(19,9,0.0000,0.0000,0.8934)|(14,15,0.0000,0.0212,0.4581)|(17,5,0.0000,0.0000,1.0000)|(22,8,0.9759,0.6688,0.3331)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9126,1,1,0.997070,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,15,0.9689,0.1035,0.0000)|(8,9,1.0000,1.0000,1.0000)|(18,8,1.0000,1.0000,1.0000)|(16,8,0.8670,0.0000,0.0126)|(17,12,1.0000,1.0000,1.0000)|(16,16,1.0000,0.4290,1.0000)|(10,15,1.0000,1.0000,0.9409)|(16,8,1.0000,0.6484,1.0000)|(29,25,0.3059,0.9922,0.8923)",1|1|1|1|1|1|1|1|1,0.995605|0.990723|0.995117|0.986816|0.965332|0.995117|0.998535|0.994141|0.997070,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9127,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(24,16,1.0000,1.0000,1.0000)|(17,28,1.0000,0.9990,1.0000)|(24,14,1.0000,1.0000,0.8835)|(18,22,1.0000,1.0000,1.0000)|(26,14,1.0000,0.9997,1.0000)|(19,25,1.0000,1.0000,0.9804)|(19,22,1.0000,0.9999,0.9071)|(18,22,1.0000,0.9998,1.0000)|(22,8,1.0000,0.8138,0.5633)",8|8|8|8|8|8|8|8|8,0.951660|0.963379|0.964844|0.840332|0.986328|0.987793|0.927734|0.838867|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9128,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|1|0|0|0|0|0,40,70848,"(20,12,0.8932,0.8605,1.0000)|(10,8,1.0000,0.9978,1.0000)|(14,9,1.0000,1.0000,1.0000)|(12,10,0.0000,1.0000,0.6995)|(15,8,1.0000,0.9953,1.0000)|(17,14,0.0146,1.0000,0.3046)|(20,12,0.0000,0.2479,1.0000)|(15,8,1.0000,1.0000,1.0000)|(15,8,1.0000,0.8552,1.0000)",3|4|4|4|4|4|4|4|4,0.678711|0.981934|0.887207|0.998047|0.648438|0.972656|0.605469|0.637695|0.856934,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
9129,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,5,1.0000,1.0000,1.0000)|(12,15,0.0000,0.0000,0.8380)|(27,11,0.0000,0.0000,0.8643)|(23,9,0.0000,0.0000,0.7593)|(23,21,0.0000,0.0000,0.7994)|(26,11,0.0000,0.0000,0.8463)|(25,11,1.0000,1.0000,1.0000)|(21,8,0.0000,0.0000,0.8944)|(20,16,0.0000,0.0000,0.8985)",4|4|4|4|4|4|4|4|4,0.999512|0.999023|0.999023|0.838867|0.999512|0.993652|0.968750|0.999512|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
